id,category,variant_name,type,pattern,scenario,impact,example
3061,Proposal manipulation,Proposal manipulation Variant 661,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #661: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3062,Proposal manipulation,Proposal manipulation Variant 662,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #662: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3063,Proposal manipulation,Proposal manipulation Variant 663,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #663: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3064,Proposal manipulation,Proposal manipulation Variant 664,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #664: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3065,Proposal manipulation,Proposal manipulation Variant 665,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #665: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3066,Proposal manipulation,Proposal manipulation Variant 666,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #666: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3067,Proposal manipulation,Proposal manipulation Variant 667,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #667: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3068,Proposal manipulation,Proposal manipulation Variant 668,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #668: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3069,Proposal manipulation,Proposal manipulation Variant 669,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #669: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3070,Proposal manipulation,Proposal manipulation Variant 670,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #670: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3071,Proposal manipulation,Proposal manipulation Variant 671,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #671: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3072,Proposal manipulation,Proposal manipulation Variant 672,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #672: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3073,Proposal manipulation,Proposal manipulation Variant 673,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #673: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3074,Proposal manipulation,Proposal manipulation Variant 674,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #674: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3075,Proposal manipulation,Proposal manipulation Variant 675,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #675: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3076,Proposal manipulation,Proposal manipulation Variant 676,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #676: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3077,Proposal manipulation,Proposal manipulation Variant 677,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #677: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3078,Proposal manipulation,Proposal manipulation Variant 678,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #678: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3079,Proposal manipulation,Proposal manipulation Variant 679,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #679: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3080,Proposal manipulation,Proposal manipulation Variant 680,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #680: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
