id,category,variant_name,type,pattern,scenario,impact,example
3060,Node desynchronization,Node desynchronization Variant 1060,Incorrect fork-choice logic,Incorrect implementation of finality rules,Node desynchronization variant #1060: Incorrect fork-choice logic caused by Incorrect implementation of finality rules. Exploited to attacker feeds incorrect state.,Attacker feeds incorrect state,Desync by sending invalid block header early.
3061,Node desynchronization,Node desynchronization Variant 1061,Stale state root,Incorrect implementation of finality rules,Node desynchronization variant #1061: Stale state root caused by Incorrect implementation of finality rules. Exploited to attacker feeds incorrect state.,Attacker feeds incorrect state,Desync by sending invalid block header early.
3062,Node desynchronization,Node desynchronization Variant 1062,Uncle block poisoning,Node updates state before validating block,Node desynchronization variant #1062: Uncle block poisoning caused by Node updates state before validating block. Exploited to node falls behind chain.,Node falls behind chain,PoS sync committee update processed incorrectly.
3063,Node desynchronization,Node desynchronization Variant 1063,Uncle block poisoning,Incorrect implementation of finality rules,Node desynchronization variant #1063: Uncle block poisoning caused by Incorrect implementation of finality rules. Exploited to attacker feeds incorrect state.,Attacker feeds incorrect state,Desync by sending invalid block header early.
3064,Node desynchronization,Node desynchronization Variant 1064,Uncle block poisoning,Missing check on PoS sync committee,Node desynchronization variant #1064: Uncle block poisoning caused by Missing check on PoS sync committee. Exploited to node falls behind chain.,Node falls behind chain,PoS sync committee update processed incorrectly.
3065,Node desynchronization,Node desynchronization Variant 1065,Invalid block header acceptance,Incorrect implementation of finality rules,Node desynchronization variant #1065: Invalid block header acceptance caused by Incorrect implementation of finality rules. Exploited to attacker feeds incorrect state.,Attacker feeds incorrect state,PoS sync committee update processed incorrectly.
3066,Node desynchronization,Node desynchronization Variant 1066,Stale state root,Node updates state before validating block,Node desynchronization variant #1066: Stale state root caused by Node updates state before validating block. Exploited to attacker feeds incorrect state.,Attacker feeds incorrect state,Desync by sending invalid block header early.
3067,Node desynchronization,Node desynchronization Variant 1067,Uncle block poisoning,Node updates state before validating block,Node desynchronization variant #1067: Uncle block poisoning caused by Node updates state before validating block. Exploited to node falls behind chain.,Node falls behind chain,PoS sync committee update processed incorrectly.
3068,Node desynchronization,Node desynchronization Variant 1068,Incorrect fork-choice logic,Incorrect implementation of finality rules,Node desynchronization variant #1068: Incorrect fork-choice logic caused by Incorrect implementation of finality rules. Exploited to node falls behind chain.,Node falls behind chain,PoS sync committee update processed incorrectly.
3069,Node desynchronization,Node desynchronization Variant 1069,Invalid block header acceptance,Incorrect implementation of finality rules,Node desynchronization variant #1069: Invalid block header acceptance caused by Incorrect implementation of finality rules. Exploited to node falls behind chain.,Node falls behind chain,Desync by sending invalid block header early.
3070,Node desynchronization,Node desynchronization Variant 1070,Uncle block poisoning,Missing check on PoS sync committee,Node desynchronization variant #1070: Uncle block poisoning caused by Missing check on PoS sync committee. Exploited to consensus divergence.,Consensus divergence,PoS sync committee update processed incorrectly.
3071,Node desynchronization,Node desynchronization Variant 1071,Incorrect fork-choice logic,Node updates state before validating block,Node desynchronization variant #1071: Incorrect fork-choice logic caused by Node updates state before validating block. Exploited to node falls behind chain.,Node falls behind chain,PoS sync committee update processed incorrectly.
3072,Node desynchronization,Node desynchronization Variant 1072,Invalid block header acceptance,Missing check on PoS sync committee,Node desynchronization variant #1072: Invalid block header acceptance caused by Missing check on PoS sync committee. Exploited to consensus divergence.,Consensus divergence,PoS sync committee update processed incorrectly.
3073,Node desynchronization,Node desynchronization Variant 1073,Incorrect fork-choice logic,Missing check on PoS sync committee,Node desynchronization variant #1073: Incorrect fork-choice logic caused by Missing check on PoS sync committee. Exploited to consensus divergence.,Consensus divergence,PoS sync committee update processed incorrectly.
3074,Node desynchronization,Node desynchronization Variant 1074,Incorrect fork-choice logic,Node updates state before validating block,Node desynchronization variant #1074: Incorrect fork-choice logic caused by Node updates state before validating block. Exploited to attacker feeds incorrect state.,Attacker feeds incorrect state,PoS sync committee update processed incorrectly.
