main_type,component,behavior,condition,test_name,owner,tool,metric,evidence
Audit & Evidence Management,policy_engine,enforces_rule,on_incident,test_governance_compliance__audit_and_evidence_management__policy_engine__enforces_rule__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,enforces_rule,on_request,test_governance_compliance__audit_and_evidence_management__policy_engine__enforces_rule__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,validates_signature,during_commit,test_governance_compliance__audit_and_evidence_management__policy_engine__validates_signature__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,validates_signature,before_merge,test_governance_compliance__audit_and_evidence_management__policy_engine__validates_signature__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,validates_signature,after_deploy,test_governance_compliance__audit_and_evidence_management__policy_engine__validates_signature__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,validates_signature,quarterly_audit,test_governance_compliance__audit_and_evidence_management__policy_engine__validates_signature__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,validates_signature,on_incident,test_governance_compliance__audit_and_evidence_management__policy_engine__validates_signature__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,validates_signature,on_request,test_governance_compliance__audit_and_evidence_management__policy_engine__validates_signature__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,generates_report,during_commit,test_governance_compliance__audit_and_evidence_management__policy_engine__generates_report__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,generates_report,before_merge,test_governance_compliance__audit_and_evidence_management__policy_engine__generates_report__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,generates_report,after_deploy,test_governance_compliance__audit_and_evidence_management__policy_engine__generates_report__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,generates_report,quarterly_audit,test_governance_compliance__audit_and_evidence_management__policy_engine__generates_report__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,generates_report,on_incident,test_governance_compliance__audit_and_evidence_management__policy_engine__generates_report__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,generates_report,on_request,test_governance_compliance__audit_and_evidence_management__policy_engine__generates_report__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,executes_vote,during_commit,test_governance_compliance__audit_and_evidence_management__policy_engine__executes_vote__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,executes_vote,before_merge,test_governance_compliance__audit_and_evidence_management__policy_engine__executes_vote__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,executes_vote,after_deploy,test_governance_compliance__audit_and_evidence_management__policy_engine__executes_vote__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,executes_vote,quarterly_audit,test_governance_compliance__audit_and_evidence_management__policy_engine__executes_vote__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,executes_vote,on_incident,test_governance_compliance__audit_and_evidence_management__policy_engine__executes_vote__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,executes_vote,on_request,test_governance_compliance__audit_and_evidence_management__policy_engine__executes_vote__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,trains_user,during_commit,test_governance_compliance__audit_and_evidence_management__policy_engine__trains_user__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,trains_user,before_merge,test_governance_compliance__audit_and_evidence_management__policy_engine__trains_user__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,trains_user,after_deploy,test_governance_compliance__audit_and_evidence_management__policy_engine__trains_user__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,trains_user,quarterly_audit,test_governance_compliance__audit_and_evidence_management__policy_engine__trains_user__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,trains_user,on_incident,test_governance_compliance__audit_and_evidence_management__policy_engine__trains_user__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,policy_engine,trains_user,on_request,test_governance_compliance__audit_and_evidence_management__policy_engine__trains_user__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,defines_policy,during_commit,test_governance_compliance__audit_and_evidence_management__role_manager__defines_policy__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,defines_policy,before_merge,test_governance_compliance__audit_and_evidence_management__role_manager__defines_policy__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,defines_policy,after_deploy,test_governance_compliance__audit_and_evidence_management__role_manager__defines_policy__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,defines_policy,quarterly_audit,test_governance_compliance__audit_and_evidence_management__role_manager__defines_policy__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,defines_policy,on_incident,test_governance_compliance__audit_and_evidence_management__role_manager__defines_policy__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,defines_policy,on_request,test_governance_compliance__audit_and_evidence_management__role_manager__defines_policy__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,approves_change,during_commit,test_governance_compliance__audit_and_evidence_management__role_manager__approves_change__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,approves_change,before_merge,test_governance_compliance__audit_and_evidence_management__role_manager__approves_change__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,approves_change,after_deploy,test_governance_compliance__audit_and_evidence_management__role_manager__approves_change__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,approves_change,quarterly_audit,test_governance_compliance__audit_and_evidence_management__role_manager__approves_change__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,approves_change,on_incident,test_governance_compliance__audit_and_evidence_management__role_manager__approves_change__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,approves_change,on_request,test_governance_compliance__audit_and_evidence_management__role_manager__approves_change__on_request,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,tracks_exception,during_commit,test_governance_compliance__audit_and_evidence_management__role_manager__tracks_exception__during_commit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,tracks_exception,before_merge,test_governance_compliance__audit_and_evidence_management__role_manager__tracks_exception__before_merge,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,tracks_exception,after_deploy,test_governance_compliance__audit_and_evidence_management__role_manager__tracks_exception__after_deploy,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,tracks_exception,quarterly_audit,test_governance_compliance__audit_and_evidence_management__role_manager__tracks_exception__quarterly_audit,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
Audit & Evidence Management,role_manager,tracks_exception,on_incident,test_governance_compliance__audit_and_evidence_management__role_manager__tracks_exception__on_incident,Internal Audit,"immudb / AWS QLDB, Cosign",evidence_integrity_pct,sbom_attestation.sig
